abbr_name,full_name,credits,semester,school
PSYC 468,Psychology of Women,3,Fall2023,1
PSYC 480,Independent Study,5,Fall2023,1
PSYC 481,Research Practicum,5,Fall2023,1
PSYC 483,Undergrd Internship Psychology,3,Fall2023,1
PSYC 484,Classroom to Career,3,Fall2023,1
PSYC 492,Psychology and Social Issues,3,Fall2023,1
PSYC 500,Intermd Statistics Psych Rsrch,3,Fall2023,1
PSYC 535,Developmental Psychopathology,3,Fall2023,1
PSYC 545,Culture and Psychology,3,Fall2023,1
PSYC 566,Psychology and the Law,3,Fall2023,1
PSYC 598,Positive Psychology,3,Fall2023,1
PSYC 605,Health Psychology,3,Fall2023,1
PSYC 622,Expermntl Psyc:Social Behavior,6,Fall2023,1
PSYC 625,Exp Psy:Mthd Psychophy&Neurosc,6,Fall2023,1
PUAD 177,First Year Seminar:,3,Fall2023,1
PUAD 305,Introdctn to Project Managemnt,3,Fall2023,1
PUAD 330,Intro to Public Administration,3,Fall2023,1
PUAD 331,"Intro Public Administratn,Hnrs",3,Fall2023,1
PUAD 332,Quantitatve Methd Public Admin,3,Fall2023,1
PUAD 402,Diversity&Socl Eq Public Admin,3,Fall2023,1
PUAD 403,Foundations of Nonprofit Sectr,3,Fall2023,1
PUAD 408,Collaboration in Public Admin,3,Fall2023,1
PUAD 494,Topics in Public Administratn:,3,Fall2023,1
QUEC 230,Intermediate Quechua I,3,Fall2023,1
QUEC 610,Dirctd Study Quechua Lang&Cult,3,Fall2023,1
REC 100,Laboratory in Music Performanc,0,Fall2023,1
REES 110,Undrstnding Russia&East Europe,3,Fall2023,1
REES 111,"Undrstnd Russia&East Europe, H",3,Fall2023,1
REES 310,Undrstnding Russia&East Europe,3,Fall2023,1
REES 311,"Undrstndng Russia&East Eurp,Hn",3,Fall2023,1
REL 100,Intro to Religious Ethics,3,Fall2023,1
REL 104,Introdctn to Religious Studies,3,Fall2023,1
REL 106,Asian Religions,3,Fall2023,1
REL 107,"Jews, Christians, Muslims",3,Fall2023,1
REL 130,"Myth,Legend&Flk Beliefs E Asia",3,Fall2023,1
REL 137,Religious Ethics&Moral Decisns,3,Fall2023,1
REL 171,Religion in American Society,3,Fall2023,1
REL 190,Special Topics in Religion:,3,Fall2023,1
REL 310,Religion in Korea,3,Fall2023,1
REL 325,Introduction to Judaism,3,Fall2023,1
REL 329,Mystical Tradition in Judaism,3,Fall2023,1
REL 330,Native American Religions,3,Fall2023,1
REL 350,Islam,3,Fall2023,1
REL 357,Women and Gender in Islam,3,Fall2023,1
REL 360,The Buddhist Tradition in Asia,3,Fall2023,1
REL 365,Hinduism,3,Fall2023,1
REL 372,Rel and Envrmt in the US,3,Fall2023,1
REL 404,Undergraduate Seminr Religion:,3,Fall2023,1
REL 405,Directed Study in Religion,4,Fall2023,1
REL 499,Undergraduate Honors Research,3,Fall2023,1
REL 500,Rdg Non-English Religious Txts,4,Fall2023,1
REL 509,Religion in Japan,3,Fall2023,1
RESP 200,Introduction to Resp. Therapy,1,Fall2023,1
RESP 300,Intr Resp Car Proc,4,Fall2023,1
RESP 301,Resp Evidence Based Pract I,1,Fall2023,1
RESP 305,Cardiopulmonary A&P,2,Fall2023,1
RESP 306,Cardiopulmonary Physio,2,Fall2023,1
RESP 310,Clinical Pharmacology,2,Fall2023,1
RESP 315,Clin Application I,3,Fall2023,1
RESP 405,Advanced Critical Care,4,Fall2023,1
RESP 410,Neonatal Resp Care,3,Fall2023,1
RESP 411,Neonatal Resp Lab,2,Fall2023,1
RESP 415,Clin Application IV,4,Fall2023,1
RESP 465,NPS Specialty Credential Prep,3,Fall2023,1
RESP 490,Spec Studies or Projts,9,Fall2023,1
RESP 495,"Mngmt, Ethics & Law Resp Care",3,Fall2023,1
RESP 620,Community and Global Health,3,Fall2023,1
RESP 650,Medical Writing & Research,3,Fall2023,1
RESP 655,Leadership Management,3,Fall2023,1
RESP 665,Capstone Project,6,Fall2023,1
RUSS 104,Elementary Russian I,5,Fall2023,1
RUSS 105,"Elementary Russian I, Honors",5,Fall2023,1
RUSS 108,Elementary Russian II,5,Fall2023,1
RUSS 109,"Elementary Russian II, Honors",5,Fall2023,1
RUSS 150,Beginning Russian I,3,Fall2023,1
RUSS 152,Beginning Russian II,3,Fall2023,1
RUSS 204,Intermediate Russian I,5,Fall2023,1
RUSS 504,Advanced Russian I,3,Fall2023,1
RUSS 512,Russian for the Professions I,3,Fall2023,1
RUSS 675,Readings in Russian,6,Fall2023,1
SAXO 100,Saxophone,2,Fall2023,1
SAXO 121,Saxophone,4,Fall2023,1
SAXO 221,Saxophone,4,Fall2023,1
SAXO 300,Saxophone,2,Fall2023,1
SAXO 321,Saxophone,2,Fall2023,1
SAXO 421,Saxophone,2,Fall2023,1
SAXO 422,Saxophone,2,Fall2023,1
SAXO 622,Saxophone,4,Fall2023,1
SAXO 623,Senior Recital,1,Fall2023,1
SCM 230,Intro AIO Professions,1,Fall2023,1
SCM 305,Survey Decision Makng Business,3,Fall2023,1
SCM 310,Managmnt Sci&Operatns Managmnt,3,Fall2023,1
SCM 311,"Mgmt Sci&Opratns Mgmt, Honors",3,Fall2023,1
SCM 401,Introd Supply Chain Management,3,Fall2023,1
SCM 402,Procurement&Supplier Managemnt,3,Fall2023,1
SCM 403,"Logstcs, Transportn&Wareh Mgmt",3,Fall2023,1
SCM 404,Mgmt of Integrtd Infor Sys/ERP,3,Fall2023,1
SCM 410,Capstone in Supply Chain Mgnmt,3,Fall2023,1
SCM 415,Data Analysis and Forecasting,3,Fall2023,1
SCM 416,Supply Chain Modelg&Optimizatn,3,Fall2023,1
SCM 418,Modeling & Risk Analysis,3,Fall2023,1
SCM 425,Customer Relationship Managmnt,3,Fall2023,1
SCM 500,Indvdl Rsrch Chain Supply Mgmt,5,Fall2023,1
SCUL 253,Sculpture I,3,Fall2023,1
SCUL 362,Art and Ecology: Ecosphere,3,Fall2023,1
SCUL 599,Individul Studies in Sculpture,6,Fall2023,1
SCUL 662,Art and Ecology: Ecosphere,3,Fall2023,1
SLAV 140,Understanding Russia,3,Fall2023,1
SLAV 141,"Understanding Russia, Honors",3,Fall2023,1
SLAV 148,Introducton to Slavic Folklore,3,Fall2023,1
SLAV 149,"Introd to Slavic Folklore,Hnrs",3,Fall2023,1
SLAV 177,First Year Seminar:,3,Fall2023,1
SLAV 205,"Muslim Lives: Poltcs,Cultr,Soc",3,Fall2023,1
SLAV 230,"Vampire in Lit, Film & Televsn",3,Fall2023,1
SLAV 250,Intro to Translation & Theory,3,Fall2023,1
SLAV 305,"Language, Gender and Sexuality",3,Fall2023,1
SLAV 320,Graphic Novels as Memory,3,Fall2023,1
SLAV 322,Soviet&Post-Sov Russian Cinema,3,Fall2023,1
SLAV 495,Senior Capstone Seminar,3,Fall2023,1
SLAV 503,Post-Soviet Communication,3,Fall2023,1
SLAV 558,Readings in Slovene,6,Fall2023,1
SLAV 675,Readings Slavic Stds (English),3,Fall2023,1
SLAV 678,Readings in Slavic Linguistics,6,Fall2023,1
SLAV 679,Topics in:,6,Fall2023,1
SOC 104,Elements of Sociology,3,Fall2023,1
SOC 105,"Elements of Sociology, Honors",3,Fall2023,1
SOC 130,Comparative Societies,3,Fall2023,1
SOC 150,Self and Society,3,Fall2023,1
SOC 160,Social Problms&American Values,3,Fall2023,1
SOC 199,Data I:  Dealing with Data,3,Fall2023,1
SOC 200,Sociological Introduction to:,3,Fall2023,1
SOC 220,Sociology of Families,3,Fall2023,1
SOC 280,Introduction to Social Rsearch,3,Fall2023,1
SOC 306,Principles of Social Problems,3,Fall2023,1
SOC 332,United States in Global Contxt,3,Fall2023,1
SOC 335,"American Society, Honors",3,Fall2023,1
SOC 342,Sociology of Immigration,3,Fall2023,1
SOC 343,American Racial&Ethnic Relatns,3,Fall2023,1
SOC 380,Elemn Statistics&Data Analysis,3,Fall2023,1
SOC 384,"Environment, Power, & Justice",3,Fall2023,1
SOC 424,Sociology of Health & Medicine,3,Fall2023,1
SOC 425,Sociology of Global Health,3,Fall2023,1
SOC 427,School & Society,3,Fall2023,1
SOC 437,Global Ethnic&Racial Relations,3,Fall2023,1
SOC 450,Gender and Society,3,Fall2023,1
SOC 461,Compting Perspctv Crime&Devnce,3,Fall2023,1
SOC 480,Sociological Theory,3,Fall2023,1
SOC 525,Sociology of Work,3,Fall2023,1
SOC 660,Sociology of Mental Illness,3,Fall2023,1
SOC 698,Individ Undergraduate Research,12,Fall2023,1
SPAA 691,Internship Experience,3,Fall2023,1
SPAA 692,Research Experience,3,Fall2023,1
SPAN 101,Orientation Sem Span&Portuguse,1,Fall2023,1
SPAN 104,Elementary Spanish I,5,Fall2023,1
SPAN 108,Elementary Spanish II,5,Fall2023,1
SPAN 170,"Hspnc Lang, Cultr&Civlztn I-A:",3,Fall2023,1
SPAN 202,Intro to Translation & Theory,3,Fall2023,1
SPAN 212,Intermediate Spanish I,3,Fall2023,1
SPAN 216,Intermediate Spanish II,3,Fall2023,1
SPAN 324,Grammar and Composition,3,Fall2023,1
SPAN 328,Intermedt Spansh Conversation,2,Fall2023,1
SPAN 340,Text Analysis&Critical Reading,3,Fall2023,1
SPAN 346,Transatlantc Hispanic Cultures,3,Fall2023,1
SPAN 424,Advd Spanish Compositn&Grammar,3,Fall2023,1
SPAN 428,Advanced Spanish Conversation,2,Fall2023,1
SPAN 429,Spanish Phonetics,3,Fall2023,1
SPAN 441,Special Topics Span Lit&Cultr:,3,Fall2023,1
SPAN 442,Specl Topc Lat Amer Lit&Cultr:,3,Fall2023,1
SPAN 463,National Tradtns Spanish Amer:,3,Fall2023,1
SPAN 494,Special Readings in Spanish,3,Fall2023,1
SPAN 496,Honors in Spanish,3,Fall2023,1
SPAN 520,Structure of Spanish,3,Fall2023,1
SPAN 540,Colloquium on Hispanc Studies:,3,Fall2023,1
SPED 261,Families&Professionl Partnrshp,3,Fall2023,1
SPED 326,Tchng Ex Chld&Yth Gnrl Educatn,3,Fall2023,1
SPED 328,Tech Design Instr All Students,3,Fall2023,1
SPED 439,Student Tchg:Unifd Erly Chldhd,9,Fall2023,1
SPED 440,EBP in ELA: Beg Rdg & Writ,2,Fall2023,1
SPED 443,Create Positive Productive Clr,3,Fall2023,1
SPED 497,Independent Study,2,Fall2023,1
SPED 501,Amricn Sign Language I (ASL I),3,Fall2023,1
SPED 502,Amer Sign Language II (ASL II),3,Fall2023,1
SPED 503,Am Sign Language III (ASL III),3,Fall2023,1
SPED 504,Amer Sign Language IV (ASL IV),3,Fall2023,1
SPED 506,Adv Prcts Chldn Dis Elm Gen Ed,3,Fall2023,1
SPED 507,Ad Prc Chld Dis Mid/Sec Gen Ed,3,Fall2023,1
SPED 635,Intro Tchng Lrnrs w/LI Dis Inc,3,Fall2023,1
SPED 642,Assmt/Mthds Tchng Stdnt LI-Dis,3,Fall2023,1
SPED 663,Assessment Strategies Early Ed,3,Fall2023,1
SPED 665,Inclvs Strat&Intrvntn Preschlr,3,Fall2023,1
SPED 667,Field Experience in Preschool,1,Fall2023,1
SPED 675,Practcm with Chld&Youth w/Dis:,10,Fall2023,1
SPLH 161,Survey Communication Disorders,3,Fall2023,1
SPLH 220,The Physics of Speech,4,Fall2023,1
SPLH 418,Introduction Cognitive Science,3,Fall2023,1
SPLH 430,Communication in Autism,3,Fall2023,1
SPLH 449,Lab/Field Work in Human Biolgy,3,Fall2023,1
SPLH 462,Principles of Speech Science,3,Fall2023,1
SPLH 465,Fndmntls of Clinical Phonetics,1,Fall2023,1
SPLH 466,Language Science,3,Fall2023,1
SPLH 498,Departmental Research,8,Fall2023,1
SPLH 499,Dirctd Std Speech-Lang-Hearing,3,Fall2023,1
SPLH 568,Intro Audiological Asmnt&Rehab,4,Fall2023,1
SPLH 571,Intr Speech-Language Pathology,4,Fall2023,1
SPLH 588,Multicultrl Considertns SPLH I,1,Fall2023,1
SPLH 620,Cmnctg Brain:Ultmt Prsnl Cmptr,3,Fall2023,1
SPLH 660,Rsrh Methd Speech-Lang-Hearing,3,Fall2023,1
SPLH 668,Intro to Audiological Rehabltn,2,Fall2023,1
SPLH 670,Begin Clincl Practce Audiology,3,Fall2023,1
SPLH 672,Clin Prac Speech-Lang Patholgy,3,Fall2023,1
STRG 424,String Pedagogy:,1,Fall2023,1
SW 220,Intro to Social Work/Welfare,3,Fall2023,1
SW 303,Human Sexuality,3,Fall2023,1
SW 530,Theory for Multilvl Soc Work,3,Fall2023,1
SW 540,Intro to Social Work Research,3,Fall2023,1
SW 555,"Divrsty,Equity&Inclusion in SW",3,Fall2023,1
SW 600,Field Education Seminar,1,Fall2023,1
SW 601,Field Practicum,5,Fall2023,1
SW 610,Mltlvl Engagmnt&Assmnt SW Prac,3,Fall2023,1
SW 622,HmnRghts & Soc Econ Envrn Just,3,Fall2023,1
SW 634,"Chld Wlfre-Prtct Chld,Strng Fm",1,Fall2023,1
SW 635,Gender & Sexuality Diversity,1,Fall2023,1
SW 637,CrmnlJustceSystm:Abolish/Refrm,1,Fall2023,1
SWWD 101,Home Visiting I,1,Fall2023,1
SWWD 102,Home Visiting II,1,Fall2023,1
SWWD 110,Supvsn for Fmly Suppt Profsnls,1,Fall2023,1
TD 314,Introduction to Weaving,3,Fall2023,1
TD 316,Screenprinting Textiles,3,Fall2023,1
TD 401,Weave Structures,3,Fall2023,1
TD 403,Intermediate Textile Printing,3,Fall2023,1
TD 514,Advanced Techniques in Weaving,6,Fall2023,1
TD 515,Advanced Textiles/Fibers I,6,Fall2023,1
TD 520,Advanced Textiles/Fibers II,6,Fall2023,1
TD 590,Internship in Textiles/Fibers,3,Fall2023,1
TD 599,Indvdul Studes Textiles/Fibers,6,Fall2023,1
THR 100,Introduction to the Theatre,3,Fall2023,1
THR 101,Theatre Practicum I,1,Fall2023,1
THR 105,Improvisation,3,Fall2023,1
THR 106,Acting I,3,Fall2023,1
THR 111,Make-Up,1,Fall2023,1
THR 116,Scenographic Techniques,3,Fall2023,1
THR 120,Public Speaking as Performance,3,Fall2023,1
THR 201,Theatre Practicum II,1,Fall2023,1
THR 206,Acting II,3,Fall2023,1
THR 210,Musical Performanc for Actor I,3,Fall2023,1
THR 212,Beging Voice&Speech for Actors,3,Fall2023,1
THR 213,Movemnt I:The Acting Instrumnt,3,Fall2023,1
THR 215,Approaching Design,3,Fall2023,1
THR 216,Scenic Production,2,Fall2023,1
THR 220,Costume Production,2,Fall2023,1
THR 224,Lighting Production,2,Fall2023,1
THR 301,Theatre Practicum III,1,Fall2023,1
THR 306,Acting III,3,Fall2023,1
THR 307,Undrgraduat Theatre Internship,3,Fall2023,1
THR 308,Script Analysis,3,Fall2023,1
THR 310,Musical Performanc for Actr II,3,Fall2023,1
THR 315,Stage Management,3,Fall2023,1
THR 324,Beginning Lighting Design,3,Fall2023,1
THR 380,Popular Culture:,3,Fall2023,1
THR 401,Stage Mngmnt&Assistant Directn,1,Fall2023,1
THR 410,Musicl Performnc for Actor III,3,Fall2023,1
THR 429,Postcolonial Theatre and Drama,3,Fall2023,1
THR 498,Honors Directed Study Theatre,3,Fall2023,1
THR 499,Directed Study in Theatre,3,Fall2023,1
THR 506,Acting for the Camera,3,Fall2023,1
THR 508,Fundamentals of Directing,3,Fall2023,1
THR 520,History of Period Style I,3,Fall2023,1
THR 525,History of Theatre,3,Fall2023,1
THR 560,Collaborative Production,3,Fall2023,1
THR 599,Special Topics in Scenography,6,Fall2023,1
THR 620,Scenogrphy Experimntl Productn,3,Fall2023,1
TIB 101,Elementary Tibetan I,3,Fall2023,1
TIB 201,Intermediate Tibetan I,3,Fall2023,1
TROM 100,Trombone,2,Fall2023,1
TROM 121,Trombone,4,Fall2023,1
TROM 221,Trombone,4,Fall2023,1
TROM 252,Trombone Choir,1,Fall2023,1
TROM 300,Trombone,2,Fall2023,1
TROM 321,Trombone,2,Fall2023,1
TROM 421,Trombone,2,Fall2023,1
TROM 422,Trombone,2,Fall2023,1
TROM 622,Trombone,4,Fall2023,1
TROM 623,Senior Recital,1,Fall2023,1
TROM 652,Trombone Choir,1,Fall2023,1
TRUM 100,Trumpet,2,Fall2023,1
TRUM 121,Trumpet,4,Fall2023,1
TRUM 221,Trumpet,4,Fall2023,1
TRUM 252,Trumpet Ensemble,1,Fall2023,1
TRUM 300,Trumpet,2,Fall2023,1
TRUM 321,Trumpet,2,Fall2023,1
TRUM 421,Trumpet,2,Fall2023,1
TRUM 422,Trumpet,2,Fall2023,1
TRUM 622,Trumpet,4,Fall2023,1
TRUM 623,Senior Recital,1,Fall2023,1
TRUM 652,Trumpet Ensemble,1,Fall2023,1
TUBA 100,Tuba,2,Fall2023,1
TUBA 121,Tuba,4,Fall2023,1
TUBA 221,Tuba,4,Fall2023,1
TUBA 300,Tuba,2,Fall2023,1
TUBA 321,Tuba,2,Fall2023,1
TUBA 421,Tuba,2,Fall2023,1
TUBA 422,Tuba,2,Fall2023,1
TUBA 622,Tuba,4,Fall2023,1
TUBA 623,Senior Recital,1,Fall2023,1
TUEU 252,Tuba-Euphonium Consort,1,Fall2023,1
TUEU 652,Tuba-Euphonium Consort,1,Fall2023,1
TURK 104,Elementary Turkish I,5,Fall2023,1
TURK 204,Intermediate Turkish I,3,Fall2023,1
UBPL 200,Sustainability and Society,3,Fall2023,1
UBPL 407,Sustainabilty & Transportation,3,Fall2023,1
UBPL 410,Housing Policy and Planning,3,Fall2023,1
UBPL 420,Sustnble Land Use Plcy Plning,3,Fall2023,1
UBPL 450,Transportn Policy & Planning,3,Fall2023,1
UKRA 104,Elementary Ukrainian I,5,Fall2023,1
UKRA 108,Elementary Ukrainian II,5,Fall2023,1
UKRA 204,Intermediate Ukrainian I,3,Fall2023,1
UKRA 208,Intermediate Ukrainian II,3,Fall2023,1
UKRA 675,Readings in Ukrainian Language,6,Fall2023,1
UNIV 101,Orientation Seminar,2,Fall2023,1
UNIV 105,Jayhawk Success Seminar,1,Fall2023,1
UTEC  50,Intr Dgn Ultrsnd & Med Law Eth,4,Fall2023,1
UTEC  51,Intro Sonogrph Princ & Instr I,2,Fall2023,1
UTEC  53,Abdominal I Sonography,2,Fall2023,1
UTEC  55,Gynecologic Sonography,2,Fall2023,1
UTEC  56,Clinical Internship I,5,Fall2023,1
UTEC  80,Advanced Sonography Seminar I,3,Fall2023,1
UTEC  81,Clinical Internship IV,8,Fall2023,1
UYGR 101,Elementary Uyghur I,3,Fall2023,1
UYGR 201,Intermediate Uyghur I,3,Fall2023,1
VAE 341,Instruct Stratgies Art-Elemntr,2,Fall2023,1
VAE 430,Curriculum&Teaching Procs Art,5,Fall2023,1
VAE 497,Independent Study,3,Fall2023,1
VAE 500,Student Teaching,9,Fall2023,1
VAE 599,Cmnty Basd Prjct in Art Eductn,6,Fall2023,1
VIOA 100,Viola,2,Fall2023,1
VIOA 121,Viola,4,Fall2023,1
VIOA 221,Viola,4,Fall2023,1
VIOA 300,Viola,2,Fall2023,1
VIOA 321,Viola,2,Fall2023,1
VIOA 421,Viola,2,Fall2023,1
VIOA 422,Viola,2,Fall2023,1
VIOA 622,Viola,4,Fall2023,1
VIOA 623,Senior Recital,1,Fall2023,1
VION 100,Violin,2,Fall2023,1
VION 121,Violin,4,Fall2023,1
VION 221,Violin,4,Fall2023,1
VION 300,Violin,2,Fall2023,1
VION 321,Violin,2,Fall2023,1
VION 421,Violin,2,Fall2023,1
VION 422,Violin,2,Fall2023,1
VION 622,Violin,4,Fall2023,1
VION 623,Senior Recital,1,Fall2023,1
VISC 200,Foundations in Typography,3,Fall2023,1
VISC 202,Elements of Typography,3,Fall2023,1
VISC 204,Principles of Visual Commncatn,3,Fall2023,1
VISC 310,Letterpress,3,Fall2023,1
VISC 404,Designing Social Interactions,4,Fall2023,1
VISC 405,Designing Brand Identity,4,Fall2023,1
VISC 414,Publication and Editorial,3,Fall2023,1
VISC 440,Bookmaking,3,Fall2023,1
VISC 525,Senior Problems,4,Fall2023,1
VISC 530,Portfolio,4,Fall2023,1
VNCL 100,Violoncello,2,Fall2023,1
VNCL 121,Violoncello,4,Fall2023,1
VNCL 221,Violoncello,4,Fall2023,1
VNCL 300,Violoncello,2,Fall2023,1
VNCL 321,Violoncello,2,Fall2023,1
VNCL 421,Violoncello,2,Fall2023,1
VNCL 422,Violoncello,2,Fall2023,1
VNCL 622,Violoncello,4,Fall2023,1
VNCL 623,Senior Recital,1,Fall2023,1
VOIC 100,Voice,2,Fall2023,1
VOIC 120,Vocal Performance in English,1,Fall2023,1
VOIC 121,Voice,4,Fall2023,1
VOIC 221,Voice,4,Fall2023,1
VOIC 270,Lyric Diction for Singers:,1,Fall2023,1
VOIC 300,Voice,2,Fall2023,1
VOIC 320,Vocal Performance Class II,1,Fall2023,1
VOIC 321,Voice,2,Fall2023,1
VOIC 408,Vocal Pedagogy,1,Fall2023,1
VOIC 421,Voice,2,Fall2023,1
VOIC 422,Voice,2,Fall2023,1
VOIC 470,Lyric Diction for Singers:,1,Fall2023,1
VOIC 492,Opera Production,4,Fall2023,1
VOIC 500,Directed Study in:,3,Fall2023,1
VOIC 520,Vocal Coaching,1,Fall2023,1
VOIC 622,Voice,4,Fall2023,1
VOIC 623,Senior Recital,1,Fall2023,1
VOIC 670,Adv Lyric Diction for Singers:,1,Fall2023,1
W&P 125,Wind and Percussion Pedagogy,1,Fall2023,1
W&P 130,Orchestral Repertoire,1,Fall2023,1
W&P 325,Wind and Percussion Pedagogy,1,Fall2023,1
W&P 630,Orchestral Repertoire,1,Fall2023,1
W&P 655,Independent Study in:,4,Fall2023,1
WENS 252,Wind Ensemble,1,Fall2023,1
WENS 652,Wind Ensemble,1,Fall2023,1
WGSS 101,"Intro Wmn,Gndr,&Sexulty Stds",3,Fall2023,1
WGSS 311,Sex in History,3,Fall2023,1
WGSS 320,Goddesses-Witches:Premd Europe,3,Fall2023,1
WGSS 321,Mystics to Femnists:1600-Prsnt,3,Fall2023,1
WGSS 325,"Language, Gender and Sexuality",3,Fall2023,1
WGSS 327,"Perspctv Lsbn,Gay,Bisxl&Trngdr",3,Fall2023,1
WGSS 331,Sex and Gender in New Media,3,Fall2023,1
WGSS 333,Politics of Physicl Appearance,3,Fall2023,1
WGSS 339,Feminism and Social Change,3,Fall2023,1
WGSS 350,Black Love and Romance,3,Fall2023,1
WGSS 355,International Women's Rights,3,Fall2023,1
WGSS 389,Anthr Gendr:Female Male&Beyond,3,Fall2023,1
WGSS 396,Studies in:,3,Fall2023,1
WGSS 440,Communication and Gender,3,Fall2023,1
WGSS 468,Psychology of Women,3,Fall2023,1
WGSS 498,Independent Study,3,Fall2023,1
WGSS 499,"Hnrs Wmn,Gndr&Sexualty Studies",3,Fall2023,1
WGSS 501,Doing Feminist Research,3,Fall2023,1
WGSS 517,Policing the Womb,3,Fall2023,1
WGSS 534,Impressionism&Post-Imprssionsm,3,Fall2023,1
WGSS 563,"Gender, Sexuality and the Law",3,Fall2023,1
WGSS 600,Feminist Cntmp Politcal Theory,3,Fall2023,1
WGSS 650,"Srvc Lrng Wmn,Gndr&Sxulty Stde",3,Fall2023,1
WOLO 110,Elementary Wolof I,5,Fall2023,1
WOLO 120,Elementary Wolof II,5,Fall2023,1
WOLO 210,Intermediate Wolof I,3,Fall2023,1
WOLO 310,Advanced Wolof I,3,Fall2023,1
WOLO 401,Readings in Wolof I,3,Fall2023,1
